GEOID_Data,GEOID,County_Name,State_Name,Pop
14000US01101005902,01101005902,Montgomery,Alabama,3160.00
14000US01101006000,01101006000,Montgomery,Alabama,3209.00
14000US01101006100,01101006100,Montgomery,Alabama,2188.00
14000US01103000100,01103000100,Morgan,Alabama,4052.00
14000US01103000200,01103000200,Morgan,Alabama,3520.00
14000US01103000300,01103000300,Morgan,Alabama,2917.00
14000US01103000400,01103000400,Morgan,Alabama,3818.00
14000US01103000600,01103000600,Morgan,Alabama,2865.00
14000US01103000700,01103000700,Morgan,Alabama,4100.00
14000US01103000800,01103000800,Morgan,Alabama,2955.00
14000US01103000900,01103000900,Morgan,Alabama,4963.00
14000US01103001000,01103001000,Morgan,Alabama,3476.00
14000US01103005101,01103005101,Morgan,Alabama,5521.00
14000US01103005103,01103005103,Morgan,Alabama,944.00
14000US01103005105,01103005105,Morgan,Alabama,2401.00
14000US01103005106,01103005106,Morgan,Alabama,6254.00
14000US01103005107,01103005107,Morgan,Alabama,4718.00
14000US01103005108,01103005108,Morgan,Alabama,3665.00
14000US01103005109,01103005109,Morgan,Alabama,4128.00
14000US01103005200,01103005200,Morgan,Alabama,6399.00
14000US01103005301,01103005301,Morgan,Alabama,8300.00
14000US01103005302,01103005302,Morgan,Alabama,3779.00
14000US01103005303,01103005303,Morgan,Alabama,3413.00
14000US01103005304,01103005304,Morgan,Alabama,6007.00
14000US01103005404,01103005404,Morgan,Alabama,5331.00
14000US01103005405,01103005405,Morgan,Alabama,4503.00
14000US01103005500,01103005500,Morgan,Alabama,5934.00
14000US01103005600,01103005600,Morgan,Alabama,5817.00
14000US01103005701,01103005701,Morgan,Alabama,2753.00
14000US01103005702,01103005702,Morgan,Alabama,6589.00
14000US01105686800,01105686800,Perry,Alabama,962.00
14000US01105687000,01105687000,Perry,Alabama,5764.00
14000US01105687100,01105687100,Perry,Alabama,2760.00
14000US01107050000,01107050000,Pickens,Alabama,4805.00
14000US01107050100,01107050100,Pickens,Alabama,3706.00
14000US01107050200,01107050200,Pickens,Alabama,2235.00
14000US01107050300,01107050300,Pickens,Alabama,4474.00
14000US01107050400,01107050400,Pickens,Alabama,5078.00
14000US01109188600,01109188600,Pike,Alabama,1918.00
14000US01109188700,01109188700,Pike,Alabama,1631.00
14000US01109188800,01109188800,Pike,Alabama,2423.00
14000US01109188900,01109188900,Pike,Alabama,5513.00
14000US01109189000,01109189000,Pike,Alabama,7448.00
14000US01109189100,01109189100,Pike,Alabama,7310.00
14000US01109189200,01109189200,Pike,Alabama,3270.00
14000US01109189300,01109189300,Pike,Alabama,3890.00
14000US01111000100,01111000100,Randolph,Alabama,3190.00
14000US01111000200,01111000200,Randolph,Alabama,3297.00
14000US01111000300,01111000300,Randolph,Alabama,4066.00
14000US01111000400,01111000400,Randolph,Alabama,4821.00
14000US01111000500,01111000500,Randolph,Alabama,4988.00
14000US01111000600,01111000600,Randolph,Alabama,2212.00
14000US01113030200,01113030200,Russell,Alabama,2310.00
14000US01113030300,01113030300,Russell,Alabama,3073.00
14000US01113030401,01113030401,Russell,Alabama,6064.00
14000US01113030402,01113030402,Russell,Alabama,3302.00
14000US01113030500,01113030500,Russell,Alabama,2399.00
14000US01113030600,01113030600,Russell,Alabama,7148.00
14000US01113030700,01113030700,Russell,Alabama,3749.00
14000US01113030800,01113030800,Russell,Alabama,3254.00
14000US01113030901,01113030901,Russell,Alabama,6567.00
14000US01113030902,01113030902,Russell,Alabama,11487.00
14000US01113031000,01113031000,Russell,Alabama,3574.00
14000US01113031100,01113031100,Russell,Alabama,1874.00
14000US01113031200,01113031200,Russell,Alabama,3412.00
14000US01115040103,01115040103,St. Clair,Alabama,9340.00
14000US01115040104,01115040104,St. Clair,Alabama,5187.00
14000US01115040105,01115040105,St. Clair,Alabama,4821.00
14000US01115040106,01115040106,St. Clair,Alabama,7004.00
14000US01115040201,01115040201,St. Clair,Alabama,5901.00
14000US01115040203,01115040203,St. Clair,Alabama,6348.00
14000US01115040204,01115040204,St. Clair,Alabama,6985.00
14000US01115040205,01115040205,St. Clair,Alabama,5981.00
14000US01115040300,01115040300,St. Clair,Alabama,5263.00
14000US01115040401,01115040401,St. Clair,Alabama,5247.00
14000US01115040402,01115040402,St. Clair,Alabama,3888.00
14000US01115040501,01115040501,St. Clair,Alabama,10917.00
14000US01115040502,01115040502,St. Clair,Alabama,10424.00
14000US01117030102,01117030102,Shelby,Alabama,4051.00
14000US01117030103,01117030103,Shelby,Alabama,906.00
14000US01117030211,01117030211,Shelby,Alabama,3052.00
14000US01117030212,01117030212,Shelby,Alabama,3444.00
14000US01117030213,01117030213,Shelby,Alabama,5016.00
14000US01117030214,01117030214,Shelby,Alabama,8564.00
14000US01117030215,01117030215,Shelby,Alabama,4524.00
14000US01117030216,01117030216,Shelby,Alabama,8106.00
14000US01117030217,01117030217,Shelby,Alabama,5718.00
14000US01117030303,01117030303,Shelby,Alabama,8275.00
14000US01117030304,01117030304,Shelby,Alabama,5910.00
14000US01117030305,01117030305,Shelby,Alabama,4126.00
14000US01117030306,01117030306,Shelby,Alabama,3852.00
14000US01117030314,01117030314,Shelby,Alabama,2942.00
14000US01117030315,01117030315,Shelby,Alabama,5617.00
14000US01117030316,01117030316,Shelby,Alabama,5792.00
14000US01117030317,01117030317,Shelby,Alabama,4100.00
14000US01117030319,01117030319,Shelby,Alabama,2210.00
14000US01117030320,01117030320,Shelby,Alabama,5627.00
14000US01117030330,01117030330,Shelby,Alabama,6084.00
14000US01117030331,01117030331,Shelby,Alabama,4515.00
14000US01117030332,01117030332,Shelby,Alabama,1203.00
14000US01117030333,01117030333,Shelby,Alabama,4955.00
14000US01117030334,01117030334,Shelby,Alabama,4126.00
14000US01117030336,01117030336,Shelby,Alabama,7044.00
14000US01117030337,01117030337,Shelby,Alabama,1887.00
14000US01117030340,01117030340,Shelby,Alabama,5753.00
14000US01117030341,01117030341,Shelby,Alabama,2536.00
14000US01117030342,01117030342,Shelby,Alabama,2547.00
14000US01117030344,01117030344,Shelby,Alabama,3317.00
14000US01117030345,01117030345,Shelby,Alabama,3052.00
14000US01117030405,01117030405,Shelby,Alabama,1473.00
14000US01117030406,01117030406,Shelby,Alabama,3172.00
14000US01117030407,01117030407,Shelby,Alabama,2240.00
14000US01117030408,01117030408,Shelby,Alabama,3259.00
14000US01117030501,01117030501,Shelby,Alabama,6980.00
14000US01117030502,01117030502,Shelby,Alabama,2715.00
14000US01117030604,01117030604,Shelby,Alabama,7495.00
14000US01117030605,01117030605,Shelby,Alabama,8537.00
14000US01117030607,01117030607,Shelby,Alabama,6075.00
14000US01117030608,01117030608,Shelby,Alabama,3449.00
14000US01117030609,01117030609,Shelby,Alabama,8099.00
14000US01117030701,01117030701,Shelby,Alabama,4550.00
14000US01117030703,01117030703,Shelby,Alabama,3889.00
14000US01117030704,01117030704,Shelby,Alabama,3689.00
14000US01117030800,01117030800,Shelby,Alabama,4206.00
14000US01117030900,01117030900,Shelby,Alabama,2582.00
14000US01117980000,01117980000,Shelby,Alabama,.00
14000US01119011300,01119011300,Sumter,Alabama,5874.00
14000US01119011400,01119011400,Sumter,Alabama,1626.00
14000US01119011500,01119011500,Sumter,Alabama,4380.00
14000US01119011600,01119011600,Sumter,Alabama,1105.00
14000US01121010101,01121010101,Talladega,Alabama,4966.00
14000US01121010102,01121010102,Talladega,Alabama,4710.00
14000US01121010201,01121010201,Talladega,Alabama,3592.00
14000US01121010202,01121010202,Talladega,Alabama,4151.00
14000US01121010301,01121010301,Talladega,Alabama,3279.00
14000US01121010302,01121010302,Talladega,Alabama,4804.00
14000US01121010400,01121010400,Talladega,Alabama,2619.00
14000US01121010500,01121010500,Talladega,Alabama,2545.00
14000US01121010600,01121010600,Talladega,Alabama,2939.00
14000US01121010700,01121010700,Talladega,Alabama,2990.00
14000US01121010900,01121010900,Talladega,Alabama,3102.00
14000US01121011000,01121011000,Talladega,Alabama,2955.00
14000US01121011100,01121011100,Talladega,Alabama,4965.00
14000US01121011200,01121011200,Talladega,Alabama,2838.00
14000US01121011300,01121011300,Talladega,Alabama,5672.00
14000US01121011400,01121011400,Talladega,Alabama,2630.00
14000US01121011500,01121011500,Talladega,Alabama,5881.00
14000US01121011600,01121011600,Talladega,Alabama,4678.00
14000US01121011700,01121011700,Talladega,Alabama,4042.00
14000US01121011800,01121011800,Talladega,Alabama,2257.00
14000US01121011900,01121011900,Talladega,Alabama,2918.00
14000US01121012000,01121012000,Talladega,Alabama,2032.00
14000US01123961900,01123961900,Tallapoosa,Alabama,2485.00
14000US01123962000,01123962000,Tallapoosa,Alabama,3992.00
14000US01123962100,01123962100,Tallapoosa,Alabama,4307.00
14000US01123962200,01123962200,Tallapoosa,Alabama,4703.00
14000US01123962300,01123962300,Tallapoosa,Alabama,6129.00
14000US01123962400,01123962400,Tallapoosa,Alabama,4289.00
14000US01123962501,01123962501,Tallapoosa,Alabama,3943.00
14000US01123962502,01123962502,Tallapoosa,Alabama,2757.00
14000US01123962600,01123962600,Tallapoosa,Alabama,1740.00
14000US01123962700,01123962700,Tallapoosa,Alabama,6291.00
14000US01125010101,01125010101,Tuscaloosa,Alabama,4515.00
14000US01125010102,01125010102,Tuscaloosa,Alabama,3026.00
14000US01125010103,01125010103,Tuscaloosa,Alabama,6293.00
14000US01125010201,01125010201,Tuscaloosa,Alabama,3452.00
14000US01125010202,01125010202,Tuscaloosa,Alabama,10278.00
14000US01125010203,01125010203,Tuscaloosa,Alabama,2709.00
14000US01125010204,01125010204,Tuscaloosa,Alabama,4850.00
14000US01125010301,01125010301,Tuscaloosa,Alabama,6488.00
14000US01125010302,01125010302,Tuscaloosa,Alabama,3308.00
14000US01125010303,01125010303,Tuscaloosa,Alabama,2974.00
14000US01125010403,01125010403,Tuscaloosa,Alabama,3968.00
14000US01125010404,01125010404,Tuscaloosa,Alabama,2618.00
14000US01125010405,01125010405,Tuscaloosa,Alabama,4195.00
14000US01125010406,01125010406,Tuscaloosa,Alabama,5077.00
14000US01125010407,01125010407,Tuscaloosa,Alabama,3372.00
14000US01125010500,01125010500,Tuscaloosa,Alabama,2205.00
14000US01125010601,01125010601,Tuscaloosa,Alabama,4712.00
14000US01125010602,01125010602,Tuscaloosa,Alabama,10495.00
14000US01125010701,01125010701,Tuscaloosa,Alabama,6919.00
14000US01125010702,01125010702,Tuscaloosa,Alabama,7679.00
14000US01125010703,01125010703,Tuscaloosa,Alabama,2918.00
14000US01125010802,01125010802,Tuscaloosa,Alabama,4921.00
14000US01125010803,01125010803,Tuscaloosa,Alabama,3062.00
14000US01125010804,01125010804,Tuscaloosa,Alabama,2550.00
14000US01125011200,01125011200,Tuscaloosa,Alabama,7397.00
14000US01125011401,01125011401,Tuscaloosa,Alabama,2588.00
14000US01125011402,01125011402,Tuscaloosa,Alabama,2005.00
14000US01125011600,01125011600,Tuscaloosa,Alabama,3470.00
14000US01125011701,01125011701,Tuscaloosa,Alabama,2768.00
14000US01125011703,01125011703,Tuscaloosa,Alabama,4962.00
14000US01125011800,01125011800,Tuscaloosa,Alabama,3194.00
14000US01125011901,01125011901,Tuscaloosa,Alabama,2972.00
14000US01125011902,01125011902,Tuscaloosa,Alabama,1787.00
14000US01125012000,01125012000,Tuscaloosa,Alabama,2879.00
14000US01125012100,01125012100,Tuscaloosa,Alabama,6425.00
14000US01125012303,01125012303,Tuscaloosa,Alabama,7571.00
14000US01125012304,01125012304,Tuscaloosa,Alabama,3738.00
14000US01125012305,01125012305,Tuscaloosa,Alabama,5260.00
14000US01125012403,01125012403,Tuscaloosa,Alabama,3754.00
14000US01125012404,01125012404,Tuscaloosa,Alabama,2904.00
14000US01125012405,01125012405,Tuscaloosa,Alabama,6984.00
14000US01125012501,01125012501,Tuscaloosa,Alabama,1918.00
14000US01125012502,01125012502,Tuscaloosa,Alabama,6737.00
14000US01125012503,01125012503,Tuscaloosa,Alabama,4722.00
14000US01125012600,01125012600,Tuscaloosa,Alabama,1766.00
14000US01125012700,01125012700,Tuscaloosa,Alabama,5251.00
14000US01125012800,01125012800,Tuscaloosa,Alabama,2577.00
14000US01127020100,01127020100,Walker,Alabama,2736.00
14000US01127020200,01127020200,Walker,Alabama,4561.00
14000US01127020300,01127020300,Walker,Alabama,6811.00
14000US01127020400,01127020400,Walker,Alabama,1925.00
14000US01127020600,01127020600,Walker,Alabama,2640.00
14000US01127020700,01127020700,Walker,Alabama,2855.00
14000US01127020800,01127020800,Walker,Alabama,6095.00
14000US01127020900,01127020900,Walker,Alabama,4872.00
14000US01127021000,01127021000,Walker,Alabama,3682.00
14000US01127021100,01127021100,Walker,Alabama,3189.00
14000US01127021200,01127021200,Walker,Alabama,2671.00
14000US01127021300,01127021300,Walker,Alabama,3848.00
14000US01127021400,01127021400,Walker,Alabama,3659.00
14000US01127021500,01127021500,Walker,Alabama,3332.00
14000US01127021600,01127021600,Walker,Alabama,1538.00
14000US01127021700,01127021700,Walker,Alabama,4251.00
14000US01127021800,01127021800,Walker,Alabama,3691.00
14000US01127021900,01127021900,Walker,Alabama,2137.00
14000US01129043900,01129043900,Washington,Alabama,2463.00
14000US01129044000,01129044000,Washington,Alabama,3391.00
14000US01129044100,01129044100,Washington,Alabama,3203.00
14000US01129044200,01129044200,Washington,Alabama,5195.00
14000US01129044300,01129044300,Washington,Alabama,2391.00
14000US01131034700,01131034700,Wilcox,Alabama,1509.00
14000US01131034800,01131034800,Wilcox,Alabama,4649.00
14000US01131035100,01131035100,Wilcox,Alabama,3037.00
14000US01131035200,01131035200,Wilcox,Alabama,1614.00
14000US01133965501,01133965501,Winston,Alabama,2536.00
14000US01133965502,01133965502,Winston,Alabama,2691.00
14000US01133965503,01133965503,Winston,Alabama,2523.00
14000US01133965600,01133965600,Winston,Alabama,5408.00
14000US01133965700,01133965700,Winston,Alabama,4100.00
14000US01133965800,01133965800,Winston,Alabama,4421.00
14000US01133965900,01133965900,Winston,Alabama,2196.00
14000US12001000200,12001000200,Alachua,Florida,6671.00
14000US12001000301,12001000301,Alachua,Florida,4355.00
14000US12001000302,12001000302,Alachua,Florida,2343.00
14000US12001000400,12001000400,Alachua,Florida,6655.00
14000US12001000500,12001000500,Alachua,Florida,5171.00
14000US12001000600,12001000600,Alachua,Florida,5195.00
14000US12001000700,12001000700,Alachua,Florida,6395.00
14000US12001000806,12001000806,Alachua,Florida,2414.00
14000US12001000808,12001000808,Alachua,Florida,3305.00
14000US12001000809,12001000809,Alachua,Florida,1231.00
14000US12001000901,12001000901,Alachua,Florida,4855.00
14000US12001000902,12001000902,Alachua,Florida,6733.00
14000US12001001000,12001001000,Alachua,Florida,5596.00
14000US12001001100,12001001100,Alachua,Florida,7143.00
14000US12001001201,12001001201,Alachua,Florida,3421.00
14000US12001001202,12001001202,Alachua,Florida,7309.00
14000US12001001203,12001001203,Alachua,Florida,3542.00
14000US12001001400,12001001400,Alachua,Florida,4619.00
14000US12001001514,12001001514,Alachua,Florida,1561.00
14000US12001001515,12001001515,Alachua,Florida,5207.00
14000US12001001516,12001001516,Alachua,Florida,2134.00
14000US12001001517,12001001517,Alachua,Florida,4969.00
14000US12001001519,12001001519,Alachua,Florida,2877.00
14000US12001001520,12001001520,Alachua,Florida,2281.00
14000US12001001521,12001001521,Alachua,Florida,4229.00
14000US12001001603,12001001603,Alachua,Florida,1467.00
14000US12001001604,12001001604,Alachua,Florida,8129.00
14000US12001001701,12001001701,Alachua,Florida,5495.00
14000US12001001702,12001001702,Alachua,Florida,5622.00
14000US12001001801,12001001801,Alachua,Florida,7946.00
14000US12001001802,12001001802,Alachua,Florida,2399.00
14000US12001001803,12001001803,Alachua,Florida,5457.00
14000US12001001805,12001001805,Alachua,Florida,1612.00
14000US12001001806,12001001806,Alachua,Florida,9471.00
14000US12001001811,12001001811,Alachua,Florida,6890.00
14000US12001001813,12001001813,Alachua,Florida,3584.00
14000US12001001814,12001001814,Alachua,Florida,2795.00
14000US12001001902,12001001902,Alachua,Florida,3192.00
14000US12001001907,12001001907,Alachua,Florida,2861.00
14000US12001001908,12001001908,Alachua,Florida,4649.00
14000US12001002000,12001002000,Alachua,Florida,5942.00
14000US12001002101,12001002101,Alachua,Florida,2098.00
14000US12001002102,12001002102,Alachua,Florida,816.00
14000US12001002201,12001002201,Alachua,Florida,5390.00
14000US12001002202,12001002202,Alachua,Florida,6301.00
14000US12001002204,12001002204,Alachua,Florida,11308.00
14000US12001002205,12001002205,Alachua,Florida,11242.00
14000US12001002207,12001002207,Alachua,Florida,3635.00
14000US12001002208,12001002208,Alachua,Florida,2797.00
14000US12001002209,12001002209,Alachua,Florida,8720.00
14000US12001002210,12001002210,Alachua,Florida,4561.00
14000US12001002217,12001002217,Alachua,Florida,5724.00
14000US12001002218,12001002218,Alachua,Florida,1987.00
14000US12001002219,12001002219,Alachua,Florida,6838.00
14000US12001002220,12001002220,Alachua,Florida,2156.00
14000US12001110800,12001110800,Alachua,Florida,1853.00
14000US12003040101,12003040101,Baker,Florida,7012.00
14000US12003040102,12003040102,Baker,Florida,7241.00
14000US12003040201,12003040201,Baker,Florida,8021.00
14000US12003040202,12003040202,Baker,Florida,5511.00
14000US12005000201,12005000201,Bay,Florida,5006.00
14000US12005000202,12005000202,Bay,Florida,6060.00
14000US12005000300,12005000300,Bay,Florida,7326.00
14000US12005000400,12005000400,Bay,Florida,8874.00
14000US12005000500,12005000500,Bay,Florida,6672.00
14000US12005000600,12005000600,Bay,Florida,1548.00
14000US12005000700,12005000700,Bay,Florida,3374.00
14000US12005000803,12005000803,Bay,Florida,5942.00
14000US12005000804,12005000804,Bay,Florida,2116.00
14000US12005000805,12005000805,Bay,Florida,4632.00
14000US12005000806,12005000806,Bay,Florida,3913.00
14000US12005000900,12005000900,Bay,Florida,4488.00
14000US12005001000,12005001000,Bay,Florida,2332.00
14000US12005001100,12005001100,Bay,Florida,4886.00
14000US12005001200,12005001200,Bay,Florida,3378.00
14000US12005001301,12005001301,Bay,Florida,5620.00
14000US12005001302,12005001302,Bay,Florida,6634.00
14000US12005001402,12005001402,Bay,Florida,7385.00
14000US12005001403,12005001403,Bay,Florida,2158.00
14000US12005001404,12005001404,Bay,Florida,7717.00
14000US12005001501,12005001501,Bay,Florida,5401.00
14000US12005001502,12005001502,Bay,Florida,6654.00
14000US12005001600,12005001600,Bay,Florida,3289.00
14000US12005001700,12005001700,Bay,Florida,2854.00
14000US12005001800,12005001800,Bay,Florida,1751.00
14000US12005001900,12005001900,Bay,Florida,4686.00
14000US12005002000,12005002000,Bay,Florida,1442.00
14000US12005002200,12005002200,Bay,Florida,4739.00
14000US12005002300,12005002300,Bay,Florida,3893.00
14000US12005002400,12005002400,Bay,Florida,4089.00
14000US12005002500,12005002500,Bay,Florida,3434.00
14000US12005002601,12005002601,Bay,Florida,2478.00
14000US12005002603,12005002603,Bay,Florida,3067.00
14000US12005002604,12005002604,Bay,Florida,8529.00
14000US12005002605,12005002605,Bay,Florida,1352.00
14000US12005002606,12005002606,Bay,Florida,1606.00
14000US12005002607,12005002607,Bay,Florida,1312.00
14000US12005002608,12005002608,Bay,Florida,2971.00
14000US12005002701,12005002701,Bay,Florida,5020.00
14000US12005002702,12005002702,Bay,Florida,2640.00
14000US12005002703,12005002703,Bay,Florida,2766.00
14000US12005002704,12005002704,Bay,Florida,6228.00
14000US12005002705,12005002705,Bay,Florida,2220.00
14000US12005990000,12005990000,Bay,Florida,.00
14000US12007000100,12007000100,Bradford,Florida,5378.00
14000US12007000200,12007000200,Bradford,Florida,9086.00
14000US12007000300,12007000300,Bradford,Florida,6968.00
14000US12007000400,12007000400,Bradford,Florida,5547.00
14000US12009060101,12009060101,Brevard,Florida,4015.00
14000US12009060102,12009060102,Brevard,Florida,2966.00
14000US12009060200,12009060200,Brevard,Florida,5932.00
14000US12009060300,12009060300,Brevard,Florida,5184.00
14000US12009060400,12009060400,Brevard,Florida,4276.00
14000US12009060500,12009060500,Brevard,Florida,4191.00
14000US12009060600,12009060600,Brevard,Florida,5112.00
14000US12009060700,12009060700,Brevard,Florida,2585.00
14000US12009061001,12009061001,Brevard,Florida,4716.00
14000US12009061002,12009061002,Brevard,Florida,3659.00
14000US12009061100,12009061100,Brevard,Florida,6121.00
14000US12009061201,12009061201,Brevard,Florida,6979.00
14000US12009061202,12009061202,Brevard,Florida,3389.00
14000US12009062103,12009062103,Brevard,Florida,7906.00
14000US12009062104,12009062104,Brevard,Florida,7566.00
14000US12009062106,12009062106,Brevard,Florida,3118.00
14000US12009062107,12009062107,Brevard,Florida,3045.00
14000US12009062108,12009062108,Brevard,Florida,6341.00
14000US12009062109,12009062109,Brevard,Florida,4719.00
14000US12009062301,12009062301,Brevard,Florida,3748.00
14000US12009062302,12009062302,Brevard,Florida,3391.00
14000US12009062400,12009062400,Brevard,Florida,7606.00
14000US12009062500,12009062500,Brevard,Florida,4948.00
14000US12009062600,12009062600,Brevard,Florida,3150.00
14000US12009062800,12009062800,Brevard,Florida,3933.00
14000US12009062900,12009062900,Brevard,Florida,5476.00
14000US12009063000,12009063000,Brevard,Florida,4369.00
14000US12009063102,12009063102,Brevard,Florida,8133.00
14000US12009063104,12009063104,Brevard,Florida,3754.00
14000US12009063105,12009063105,Brevard,Florida,9453.00
14000US12009063106,12009063106,Brevard,Florida,4229.00
14000US12009063107,12009063107,Brevard,Florida,11564.00
14000US12009064102,12009064102,Brevard,Florida,5067.00
14000US12009064123,12009064123,Brevard,Florida,6463.00
14000US12009064124,12009064124,Brevard,Florida,4796.00
14000US12009064125,12009064125,Brevard,Florida,6373.00
14000US12009064126,12009064126,Brevard,Florida,4203.00
14000US12009064127,12009064127,Brevard,Florida,7728.00
14000US12009064128,12009064128,Brevard,Florida,11569.00
14000US12009064201,12009064201,Brevard,Florida,2118.00
14000US12009064202,12009064202,Brevard,Florida,3100.00
14000US12009064301,12009064301,Brevard,Florida,6053.00
14000US12009064302,12009064302,Brevard,Florida,6469.00
14000US12009064400,12009064400,Brevard,Florida,4895.00
14000US12009064500,12009064500,Brevard,Florida,4232.00
14000US12009064601,12009064601,Brevard,Florida,7313.00
14000US12009064602,12009064602,Brevard,Florida,2777.00
14000US12009064700,12009064700,Brevard,Florida,3878.00
14000US12009064800,12009064800,Brevard,Florida,3029.00
14000US12009064901,12009064901,Brevard,Florida,6853.00
14000US12009064902,12009064902,Brevard,Florida,3729.00
14000US12009065001,12009065001,Brevard,Florida,3285.00
14000US12009065021,12009065021,Brevard,Florida,11684.00
14000US12009065022,12009065022,Brevard,Florida,5336.00
14000US12009065121,12009065121,Brevard,Florida,6300.00
14000US12009065122,12009065122,Brevard,Florida,7443.00
14000US12009065123,12009065123,Brevard,Florida,3926.00
14000US12009065124,12009065124,Brevard,Florida,2421.00
14000US12009065125,12009065125,Brevard,Florida,5833.00
14000US12009065201,12009065201,Brevard,Florida,5847.00
14000US12009065202,12009065202,Brevard,Florida,4951.00
14000US12009065231,12009065231,Brevard,Florida,5863.00
14000US12009065234,12009065234,Brevard,Florida,4082.00
14000US12009065235,12009065235,Brevard,Florida,4919.00
14000US12009065236,12009065236,Brevard,Florida,1454.00
14000US12009066101,12009066101,Brevard,Florida,4638.00
14000US12009066103,12009066103,Brevard,Florida,2136.00
14000US12009066104,12009066104,Brevard,Florida,5255.00
14000US12009066200,12009066200,Brevard,Florida,2783.00
14000US12009066301,12009066301,Brevard,Florida,7061.00
14000US12009066302,12009066302,Brevard,Florida,4783.00
14000US12009066400,12009066400,Brevard,Florida,4626.00
14000US12009066500,12009066500,Brevard,Florida,3978.00
14000US12009066600,12009066600,Brevard,Florida,4139.00
14000US12009066700,12009066700,Brevard,Florida,5103.00
14000US12009066800,12009066800,Brevard,Florida,1634.00
14000US12009066900,12009066900,Brevard,Florida,7109.00
14000US12009067100,12009067100,Brevard,Florida,1506.00
14000US12009068101,12009068101,Brevard,Florida,2422.00
14000US12009068102,12009068102,Brevard,Florida,3235.00
14000US12009068200,12009068200,Brevard,Florida,3000.00
14000US12009068300,12009068300,Brevard,Florida,2673.00
14000US12009068400,12009068400,Brevard,Florida,2010.00
14000US12009068501,12009068501,Brevard,Florida,2326.00
14000US12009068502,12009068502,Brevard,Florida,2286.00
14000US12009068601,12009068601,Brevard,Florida,2049.00
14000US12009068602,12009068602,Brevard,Florida,4298.00
14000US12009069100,12009069100,Brevard,Florida,4641.00
14000US12009069200,12009069200,Brevard,Florida,2657.00
14000US12009069300,12009069300,Brevard,Florida,3140.00
14000US12009069400,12009069400,Brevard,Florida,6686.00
14000US12009069700,12009069700,Brevard,Florida,2656.00
14000US12009069801,12009069801,Brevard,Florida,3775.00
14000US12009069802,12009069802,Brevard,Florida,4856.00
14000US12009069901,12009069901,Brevard,Florida,8116.00
14000US12009069902,12009069902,Brevard,Florida,4435.00
14000US12009071100,12009071100,Brevard,Florida,4067.00
14000US12009071200,12009071200,Brevard,Florida,15957.00
14000US12009071301,12009071301,Brevard,Florida,6098.00
14000US12009071322,12009071322,Brevard,Florida,9760.00
14000US12009071332,12009071332,Brevard,Florida,14631.00
14000US12009071334,12009071334,Brevard,Florida,8974.00
14000US12009071335,12009071335,Brevard,Florida,4483.00
14000US12009071336,12009071336,Brevard,Florida,6357.00
14000US12009071337,12009071337,Brevard,Florida,8173.00
14000US12009071338,12009071338,Brevard,Florida,9302.00
14000US12009071339,12009071339,Brevard,Florida,6572.00
14000US12009071340,12009071340,Brevard,Florida,13183.00
14000US12009071400,12009071400,Brevard,Florida,3490.00
14000US12009071500,12009071500,Brevard,Florida,2235.00
14000US12009071600,12009071600,Brevard,Florida,3951.00
14000US12009980000,12009980000,Brevard,Florida,.00
14000US12009980100,12009980100,Brevard,Florida,.00
14000US12009990000,12009990000,Brevard,Florida,.00
14000US12011010102,12011010102,Broward,Florida,2851.00
14000US12011010103,12011010103,Broward,Florida,3090.00
14000US12011010104,12011010104,Broward,Florida,1978.00
14000US12011010200,12011010200,Broward,Florida,6292.00
14000US12011010304,12011010304,Broward,Florida,4662.00
14000US12011010305,12011010305,Broward,Florida,4411.00
14000US12011010306,12011010306,Broward,Florida,2543.00
14000US12011010307,12011010307,Broward,Florida,4147.00
14000US12011010308,12011010308,Broward,Florida,5040.00
14000US12011010401,12011010401,Broward,Florida,4810.00
14000US12011010402,12011010402,Broward,Florida,3408.00
14000US12011010403,12011010403,Broward,Florida,4613.00
14000US12011010405,12011010405,Broward,Florida,6452.00
14000US12011010406,12011010406,Broward,Florida,4235.00
14000US12011010407,12011010407,Broward,Florida,5373.00
14000US12011010502,12011010502,Broward,Florida,4168.00
14000US12011010503,12011010503,Broward,Florida,17287.00
14000US12011010504,12011010504,Broward,Florida,6572.00
14000US12011010601,12011010601,Broward,Florida,8548.00
14000US12011010603,12011010603,Broward,Florida,5315.00
14000US12011010604,12011010604,Broward,Florida,4527.00
14000US12011010605,12011010605,Broward,Florida,7184.00
14000US12011010606,12011010606,Broward,Florida,7890.00
14000US12011010607,12011010607,Broward,Florida,10545.00
14000US12011010609,12011010609,Broward,Florida,4442.00
14000US12011010610,12011010610,Broward,Florida,7607.00
14000US12011010611,12011010611,Broward,Florida,3938.00
14000US12011010612,12011010612,Broward,Florida,6466.00
14000US12011010701,12011010701,Broward,Florida,6251.00
14000US12011010702,12011010702,Broward,Florida,10817.00
14000US12011010800,12011010800,Broward,Florida,8608.00
14000US12011010901,12011010901,Broward,Florida,2617.00
14000US12011010902,12011010902,Broward,Florida,2931.00
14000US12011011000,12011011000,Broward,Florida,1631.00
14000US12011020101,12011020101,Broward,Florida,7551.00
14000US12011020103,12011020103,Broward,Florida,6156.00
14000US12011020104,12011020104,Broward,Florida,3164.00
14000US12011020204,12011020204,Broward,Florida,6161.00
14000US12011020205,12011020205,Broward,Florida,6974.00
14000US12011020206,12011020206,Broward,Florida,4655.00
